id,created_at,retweet_count,text 
783735868494376960,2016-10-05 18:29:26,36,"b""U.S. is only industrialized nation not to guarantee new moms #paidleave to care for newborns. It's time to catch up w/the rest of the world!"""
783735495520055297,2016-10-05 18:27:57,11,"b'.@NPR: ""Olson is hardly alone in returning to work so early. But this is a uniquely American problem."" #paidleave'"
783735016345968640,2016-10-05 18:26:03,38,"b'.@NPR tells the story of Tricia Olson, a new mom who went back to work just 3 weeks after giving birth. https://t.co/26hLBuWPok #paidleave'"
783726302654259200,2016-10-05 17:51:26,19,b'Henry &amp; I baked a double batch of his favorite chocolate banana bread from a recipe he learned in kindergarten! Per\xe2\x80\xa6 https://t.co/rvXiugTbZh'
783712062081998848,2016-10-05 16:54:50,31,b'Happy #WorldTeachersDay to all the hardworking and dedicated teachers making a difference every day! https://t.co/fSUGw4eN55'
783498216612499457,2016-10-05 02:45:06,103,"b""Such a strong #vpdebate for @TimKaine tonight! Show your support by joining @HillaryClinton's campaign!\n\nhttps://t.co/UPd22Tu9Zf"""
783470636026978306,2016-10-05 00:55:30,296,"b""RT if you're rooting for @TimKaine in tonight's #VPDebate!\n\n#ImWithTim https://t.co/79rqu5f8G6"""
783455220768600068,2016-10-04 23:54:15,115,b'Thank you @VP Biden for your unwavering commitment to combating violence against women! #ItsOnUs https://t.co/iCvXfTsVIk'
783419330667110400,2016-10-04 21:31:38,2,b'.@RepBecerra was in #Syracuse yesterday campaigning w/@ColleenDeacon running to represent #CNY families in #NY24: https://t.co/1MAuCMmEfM'
783397919437254656,2016-10-04 20:06:33,18,"b'Survivors of human trafficking are not criminals, they are victims who were preyed on, exploited, &amp; forced into slavery.'"
783396750899998721,2016-10-04 20:01:54,35,"b'In #ROC yesterday, was proud to announce new bill to vacate the criminal records of survivors of human trafficking. https://t.co/75brVgNwom'"
783384878930853888,2016-10-04 19:14:44,31,"b""35 days until election day! Are you registered to vote? Be sure to make your voice heard in this year's election!\n\nhttps://t.co/9zHX2AWP2O"""
783384000098336768,2016-10-04 19:11:14,63,b'RT @SenBookerOffice: We are approaching the 1st election in 50 yrs w/o the full protection of the #VotingRightsAct.  This cannot be our rea\xe2\x80\xa6'
783383093126234112,2016-10-04 19:07:38,28,"b'.@nytopinion: ""This year\xe2\x80\x99s election is first in over 50 years without the full protection of the Voting Rights Act."" https://t.co/Kww9jaxcVR'"
783367716560367617,2016-10-04 18:06:32,8,b'#Ruralbroadband is crucial to give rural communities access to resources they need to get online &amp; stay competitive in our digital economy.'
783366765384531968,2016-10-04 18:02:45,9,b'Visited the #NorthCountry to annce bipartisan #ruralbroadband bill to bring high-speed internet to rural communities https://t.co/Y5DJ9k6JXx'
783357347431407622,2016-10-04 17:25:20,21,"b""Look for our new #OffTheSidelines podcast soon--terrific conversation about this year's historic election w/\xe2\x80\xa6 https://t.co/oeKQsfIvxu"""
783071807981125636,2016-10-03 22:30:42,11,b'Plsd to annce @TheJusticeDept grant to expand @MSPNY services to help human trafficking survivors in #HudsonValley. https://t.co/30EGNHc995'
783061933566128129,2016-10-03 21:51:28,14,"b'Too many survivors of human trafficking, once out of captivity, face barriers to pursuing a normal life incl employment, education &amp; housing'"
783060833735741440,2016-10-03 21:47:05,25,"b'Survivors of human trafficking are not criminals, they are victims who were preyed on, exploited, &amp; forced into slavery.'"
783060007369707520,2016-10-03 21:43:48,52,"b'At @MissingKids in #Rochester, #NY, annced my Trafficking Survivors Relief Act to vacate criminal records of victims of human trafficking.'"
783050044299702273,2016-10-03 21:04:13,56,b'October is #DomesticViolenceAwarenessMonth. We must act to keep guns out of the hands of domestic abusers. #EndDVNow https://t.co/6BDGEoqpPZ'
783031872095920128,2016-10-03 19:52:00,11,"b""So impt to teach kids about the value of women's voices through history, incl the women's suffrage movement that started right here in #NY."""
783030979007025152,2016-10-03 19:48:28,12,b'This legislation would create new opportunities to develop educational programs to teach Americans about the women\xe2\x80\x99s suffrage movement.'
783029803746197504,2016-10-03 19:43:47,31,"b'In #Utica, #NY today, visited @MWPAI to annce bipartisan Women\xe2\x80\x99s Suffrage Centennial Commission Act to mark 100th anniv of 19th amendment.'"
783006510897070084,2016-10-03 18:11:14,8,b'Impt to give our rural communities access to resources they need to get online and stay competitive in our digital economy. #ruralbroadband'
783002593412915200,2016-10-03 17:55:40,25,"b'This AM in #Watertown, #NY, I annced my bipartisan #ruralbroadband bill to help ensure rural communities have access to high-speed internet.'"
782974994414440449,2016-10-03 16:06:00,5,"b""So inspired by Samantha. She's only in 8th grade but already #offthesidelines on her way to a life of public service https://t.co/aTADpPoaGo"""
782947960103501824,2016-10-03 14:18:34,41,"b'Proud to co-sponsor Senate res honoring 100th anniv of Planned Parenthood, which began as a birth control clinic in #Brooklyn in Oct. 1916.'"
782618150730928129,2016-10-02 16:28:02,49,"b'To everyone who celebrates Rosh Hashana, wishing you all a meaningful holiday and a new year filled with happiness! L\xe2\x80\x99shana tova!'"
782286403522719744,2016-10-01 18:29:47,6,"b"".@ColleenDeacon knows what it's like to struggle and will bring that experience to Washington, fighting for all our #CNY families. #NY24"""
782285844967223296,2016-10-01 18:27:34,23,"b""Get to know my friend &amp; former #CNY regional director, @ColleenDeacon, who's running for Congress in #NY24. \n\nhttps://t.co/0wLO5xGd8O"""
781972400149856257,2016-09-30 21:42:03,13,"b'RT @MikeDerrickNY21: Thank you, Sens. Schumer and Gillibrand, for your leadership and support! https://t.co/IalcfMID6m'"
781957574912512000,2016-09-30 20:43:08,18,"b""Proud to endorse @MikeDerrickNY21 running for Congress in #NY's North Country!\n\nPls support Mike's campaign!\n\nhttps://t.co/UygieRC0ZH. #NY21"""
781946200350162945,2016-09-30 19:57:56,4,"b""Final stop was @TompkinsHistory in #Ithaca--annced bill marking 100 yrs of women's suffrage &amp; celebrated #NY's contribution to the movement."""
781939418726670336,2016-09-30 19:30:59,7,"b'On Weds, 10/5, come to our service academy nominations event at @HostosCollege in The #Bronx! Details are below. https://t.co/rxXvXTQF6Z'"
781936097836273664,2016-09-30 19:17:48,19,"b""Women's voices in elected office are so important! We need more women to get #offthesidelines and run for office! https://t.co/MinQMOdZDy"""
781935592984682496,2016-09-30 19:15:47,70,b'I first ran for Congress to be a voice for the voiceless &amp; to fight for our families. #WhySheRuns #offthesidelines https://t.co/JFvKOYSiyb'
781922346802307072,2016-09-30 18:23:09,13,"b""So impt to teach kids about the value of women's voices through history, incl the women's suffrage movement that started right here in #NY."""
781921434226532352,2016-09-30 18:19:31,7,"b'Also visited the @Roberson_Museum in #Binghamton, #NY to announce our bipartisan Women\xe2\x80\x99s Suffrage Centennial Commission Act.'"
781920895187255297,2016-09-30 18:17:23,5,b'This legislation would create new opportunities to develop educational programs to teach Americans about the women\xe2\x80\x99s suffrage movement.'
781920542928482304,2016-09-30 18:15:59,18,"b'At the Eleanor Roosevelt National Historic Site in #HydePark, #NY this AM, annced legislation to commemorate 100th anniv of 19th amendment.'"
781900257688850432,2016-09-30 16:55:23,12,"b""I'm traveling around #NY today to annce my bipartisan Women\xe2\x80\x99s Suffrage Centennial Commission Act to help commemorate this impt milestone."""
781899767152386048,2016-09-30 16:53:26,93,"b'2020 will mark 100 yrs since adoption of the 19th amendment guaranteeing women the right to vote, a movement that started right here in #NY.'"
781586322293161984,2016-09-29 20:07:55,15,"b'For @HillaryClinton, access to affordable childcare &amp; #paidleave ""aren\xe2\x80\x99t just women\xe2\x80\x99s issues. They\xe2\x80\x99re economic issues &amp; family issues.""'"
781581136250204160,2016-09-29 19:47:18,47,b'.@HillaryClinton on how being a working mother inspires her fight for issues like #paidleave &amp; affordable childcare. https://t.co/6ivGJ3PUQ7'
781554177944252416,2016-09-29 18:00:11,10,b'Impt to give our rural communities access to resources they need to get online and stay competitive in our digital economy. #ruralbroadband'
781552822227759106,2016-09-29 17:54:48,18,b'.@SenCapito &amp; I introduced #ruralbroadband bill to expand access to high-speed Internet in our rural communities. https://t.co/SUBBI4V7P5'
781525317211021312,2016-09-29 16:05:30,1700,b'RT @timkaine: Making calls for Hillary is easy!\n1. Go to https://t.co/Q6ysvu6KjU\n2. Pick a state\n3. Follow the script https://t.co/bKlGbbKS\xe2\x80\xa6'
781505041580560385,2016-09-29 14:44:56,20,"b'Must-read @nytimes op-ed by @AndreaFAIRGirls: ""Why Do We Lock Up Survivors of Sex Trafficking?"" https://t.co/R0aNHKK7rE'"
781264460103217153,2016-09-28 22:48:57,15,b'We must do all we can to take care of human trafficking survivors once they escape from captivity so they can pursue fulfilling lives.'
781263427863994368,2016-09-28 22:44:51,12,"b'Too many survivors of human trafficking, once out of captivity, face barriers to pursuing a normal life incl employment, education &amp; housing'"
781263152952512512,2016-09-28 22:43:45,10,"b'Survivors of human trafficking are not criminals, they are victims who were preyed on, exploited, &amp; forced into slavery.'"
781262574503493632,2016-09-28 22:41:27,37,"b"".@SenRobPortman @SenBlumenthal &amp; I intro'd Trafficking Survivors Relief Act--would vacate criminal records of victims of human trafficking."""
781234914003918849,2016-09-28 20:51:32,41,"b'Love this new @HillaryClinton ad featuring @MichelleObama!\n\n""Hillary will be a president our kids can look up to""\n\nhttps://t.co/6QsTqNCpVv'"
781212238841520128,2016-09-28 19:21:26,8,b'Impt to give our rural communities access to resources they need to get online and stay competitive in our digital economy. #ruralbroadband'
781211212650536962,2016-09-28 19:17:21,16,"b"".@SenCapito &amp; I intro'd bipartisan #ruralbroadband bill to close the broadband gap &amp; expand high-speed Internet access to rural communities."""
781177899122470912,2016-09-28 17:04:59,8,"b'As the opioid epidemic continues to grow in #NY and across the country, we can\xe2\x80\x99t wait any longer to take action to curb this growing crisis.'"
781175945122029568,2016-09-28 16:57:13,11,b'Federal grant will help fund opioid addiction prevention program to curb drug use among our youth on #LongIsland. https://t.co/EepUBf1RJL'
781154021176258561,2016-09-28 15:30:06,16,b'Very saddened by the death of Shimon Peres. He was a true visionary dedicated to peace and security for Israel. He will be greatly missed.'
780908694057943040,2016-09-27 23:15:15,36,"b""V plsd @USDOL has agreed to launch a full investigation into @WellsFargo's labor practices for potential violations. https://t.co/tMfCczwPCt"""
780889712714285056,2016-09-27 21:59:50,12,"b'Today is National Gay Men\xe2\x80\x99s HIV/AIDS Awareness Day, a day to commit to getting tested &amp; to #StartTalkingHIV https://t.co/E4gm4Qk8oI #NGMHAAD'"
780870521856618496,2016-09-27 20:43:34,10,"b'.@SenMarkey is right, we must implement the #CleanPowerPlan to ""help protect the health of our planet &amp; its people."" https://t.co/LpZaatPccX'"
780870090656997376,2016-09-27 20:41:52,5,b'#CleanPowerPlan is a historic step toward limiting carbon pollution--will protect health of our families &amp; create a renewable energy future.'
780869393471463425,2016-09-27 20:39:05,15,b'DC Circuit Court of Appeals heard oral arguments in #CleanPowerPlan lawsuit today: https://t.co/bhYZlrmQ5L Confident it will be upheld.'
780849863558856705,2016-09-27 19:21:29,2,"b""For next #OffTheSidelines podcast, I'll speak w/@emilyslist President @Schriock1 about this year's election. What questions should I ask?"""
780847464983199744,2016-09-27 19:11:57,2,b'New #OffTheSidelines podcast: I spoke w/@aelizabethclark &amp; @andreactually about working to end campus sexual assault https://t.co/aYZb22hR9R'
780832442592661513,2016-09-27 18:12:16,20,b'Voting is one of the easiest &amp; most meaningful ways you can get #offthesidelines &amp; make your voice heard.\n\nWhat is inspiring you to vote?'
780830292131151872,2016-09-27 18:03:43,29,"b""As we saw last night, the stakes in this election couldn't be clearer--it's too important to sit out. Commit to vote https://t.co/ekp0jTnerY"""
780829352372166657,2016-09-27 17:59:59,77,b'Today is #NationalVoterRegistrationDay. Are you registered to vote? Be sure to make your voice heard this year!\n\nhttps://t.co/PIpMGNTlPc'
780820555419246592,2016-09-27 17:25:02,64,"b'My deepest condolences to the loved ones of @FDNY Battalion Chief Michael Fahy, who was killed in the line of duty in The Bronx today.'"
780602706436231168,2016-09-27 02:59:22,38,b'.@HillaryClinton is committed to building a stronger economic future for all our families. Pls support her campaign. https://t.co/1zcH3lPvzg'
780602407206223873,2016-09-27 02:58:11,148,"b'.@HillaryClinton has the experience, temperament &amp; the progressive values we need to lead us for the next 8 years! #HofDebate16 #debatenight'"
780600802968829952,2016-09-27 02:51:48,315,b'What a debate! Tonight @HillaryClinton truly showed why she is the best choice to be our next President! #HofDebate16'
780528699280064512,2016-09-26 22:05:18,26,b'RT @TalkPoverty: What questions do you want @LesterHoltNBC to ask at #Debates2016? Share your questions using #Wheredoyoustand https://t.co\xe2\x80\xa6'
780508451726393344,2016-09-26 20:44:50,8,"b""For our next #OffTheSidelines podcast, I'll speak w/@EMILYsList Pres. @Schriock1 about the Nov. election. Submit Qs: https://t.co/xYJlyiC7ZC"""
780486261438029824,2016-09-26 19:16:40,13,"b'#FAMILYAct would guarantee #paidleave for all to care for themselves, a new child, or sick loved one for cost of around a cup of coffee/week'"
780485692711374848,2016-09-26 19:14:24,3,b'Spoke about the need to pass the #FAMILYAct to guarantee #paidleave for all workers--especially impt for those caring for aging parents.'
780484338865565696,2016-09-26 19:09:01,14,b'Held a productive meeting with senior issue advocates &amp; providers in #NYC this AM. Thanks to @AARPNY for hosting &amp;\xe2\x80\xa6 https://t.co/dtmfMepgR7'
780468214954397697,2016-09-26 18:04:57,6,"b""I'm hopeful candidates will be asked to lay out plans to help working parents on issues like #paidleave &amp; affordable childcare. #HofDebate16"""
780467043401363456,2016-09-26 18:00:18,2,"b""Proud #LongIsland's @HofstraU will host 2016's first presidential debate tonight. What issues do you want discussed? https://t.co/APiypu69DN"""
780465800616480768,2016-09-26 17:55:21,27,"b""Lk fwd to attending #HofDebate16 tonight! I know @HillaryClinton will demonstrate why she's the right choice to lead our nation as President"""
780462083930525696,2016-09-26 17:40:35,29,b'Powerful @NYTimes endorsement of @HillaryClinton for President.\nhttps://t.co/UEtXJ0aYY9 https://t.co/HVpfukWh8f'
780447503233781761,2016-09-26 16:42:39,8,"b'Thank you, Anastasia! Had so much fun last night, such an amazing event with so many amazing &amp; hilarious women!\xe2\x80\xa6 https://t.co/4fIe6b3EpR'"
780232757838479360,2016-09-26 02:29:20,57,b'Had such an amazing time at Women Stand-Up for @HillaryClinton event tonight in #NYC! #lolz4hilz #WereWithHer https://t.co/brZM9NFD9o'
780165089668259840,2016-09-25 22:00:26,9,"b""Annie &amp; Andrea came to my office to raise their voices about the crisis of campus sexual assault. I'm proud to be working w/them to end it."""
780164602663464960,2016-09-25 21:58:30,6,"b'As survivors of campus sexual assault, Andrea &amp; Annie turned their trauma into activism to help others &amp; sparked a student-led movement.'"
780163635607928833,2016-09-25 21:54:40,34,b'New #OffTheSidelines podcast is up--my conversation with @EndRapeOnCampus founders @aelizabethclark &amp; @andreactually https://t.co/aYZb22hR9R'
780137095704838146,2016-09-25 20:09:12,14,b'We have an obligation to protect the most vulnerable--that includes making sure survivors of human trafficking can pursue fulfilling lives.'
780135712373039104,2016-09-25 20:03:42,18,"b'Survivors of human trafficking are not criminals, they are victims who were preyed on, exploited, &amp; forced into slavery.'"
780134674228183042,2016-09-25 19:59:35,15,b'Trafficking Survivors Relief Act would vacate convictions of trafficking victims who were forced to break the law while they were trafficked'
780133450221096960,2016-09-25 19:54:43,13,"b'Too many survivors of human trafficking, once out of captivity, face barriers to pursuing a normal life incl employment, education &amp; housing'"
780132747859886081,2016-09-25 19:51:55,43,"b'Today, joined survivors &amp; advocates to annce my Trafficking Survivors Relief Act to vacate criminal convictions of human trafficking victims'"
779739667574976512,2016-09-24 17:49:58,19,"b'#FAMILYAct would guarantee #paidleave for all to care for themselves, a new child, or sick loved one for cost of around a cup of coffee/week'"
779737692586274816,2016-09-24 17:42:07,30,b'More than 114 million U.S. workers still lack access to #paidleave for family care. This is unacceptable &amp; is why we need the #FAMILYAct.'
779736561088917504,2016-09-24 17:37:37,15,b'.@BLS_gov data shows little change in pvt sector access to employer-provided #paidleave--still just 14% of workers.\n\nhttps://t.co/pbaNlnrfwv'
779447974535520257,2016-09-23 22:30:53,5,b'.@jessicashortall Thank you for highlighting the need to pass the #FAMILYAct so we can finally guarantee #paidleave for all workers.'
779424874930528256,2016-09-23 20:59:05,15,"b'Up at @Goop, terrific Q&amp;A with #paidleave advocate @jessicashortall about ""Why We All Need Family Leave"" https://t.co/QxicwYLx6r #FAMILYAct'"
779418905169256448,2016-09-23 20:35:22,734,"b'RT @timkaine: Proud to be on the ticket with an \xe2\x80\x9cexperienced, thoughtful and deeply knowledgeable public servant."" https://t.co/ELS1znJA1X'"
779406129818468353,2016-09-23 19:44:36,7,"b'The Global Mural Conference kicked off in #Fairport, #NY today https://t.co/zKUelHWj2y Bring a paintbrush and help artists paint the murals!'"
779390396149407744,2016-09-23 18:42:05,4,"b'Also urged #SecCarter to consider #NY for a future DoD Defense Innovation Unit Experimental innovation hub, such an exciting project.'"
779389188030533632,2016-09-23 18:37:17,18,"b'At #SASC cmtee hearing yesterday, spoke with #SecCarter about need to crack down on retaliation against survivors of military sexual assault'"
779376958882902016,2016-09-23 17:48:41,23,"b'With @SenWarren &amp; several of our colleagues, urging @USDOL to investigate whether @WellsFargo violated labor laws. https://t.co/EIaNrHmB4m'"
779062562474393600,2016-09-22 20:59:23,12,b'.@IGNITE_National urges girls &amp; young women to #DeclareYourAmbition!\n\nWatch the powerful video &amp; join the movement.\n\nhttps://t.co/PzYJ8kib1d'
779050501342109696,2016-09-22 20:11:28,15,"b'.@AAUW report finds women in #NY made 89 cents compared to men in 2015, best of all states: https://t.co/7xdgSgA10L But we must do better.'"
779018262327791616,2016-09-22 18:03:21,7,b'.@CAPAction: working families in US lose at least $28.9b in lost wages bc lack of affordable childcare &amp; #paidleave. https://t.co/u2WhhdEoou'
779012563879260160,2016-09-22 17:40:43,18,"b'Send message to candidates: Working families deserve affordable, high-quality child care &amp; pre-k: https://t.co/47DvxrW0ST #StandWithFamilies'"
779007224026918913,2016-09-22 17:19:30,41,"b""The high cost of childcare is forcing too many working parents out of the workforce &amp; draining our economy. It's time to #StandWithFamilies."""
779005080301338624,2016-09-22 17:10:59,34,"b""Hopeful Pres. candidates will be asked about affordable child care, pre-k &amp; #paidleave at Monday's debate. How will they #standwithfamilies?"""
779003756050612224,2016-09-22 17:05:43,53,b'Childcare &amp; pre-k are among largest expenses for families today--something needs to change. We need solutions. We need to #StandWithFamilies'
778998863936032768,2016-09-22 16:46:16,6,"b'RT @FmlyValuesWork: Join today 1-2pmET with @SenGillibrand  for a #StandWithFamilies twitterstorm calling for major child care, prek soluti\xe2\x80\xa6'"
778753058998190080,2016-09-22 00:29:32,7,"b'Thanks to everyone who came out to #BuffaloNite tonight, a chance to celebrate all the great food &amp; culture #WNY &amp; #Buffalo have to offer!'"
778696021568204805,2016-09-21 20:42:53,26,b'Urging @CDCgov to initiate public health assessment in #HoosickFalls &amp; communities impacted by #PFOA contamination. https://t.co/X3Xod1RuOk'
778676763618521094,2016-09-21 19:26:22,4,"b'Via @Syracusedotcom, the choice in #NY24 is clear ""@ColleenDeacon is the real environmentalist running for Congress"" https://t.co/bRwSPz7nXL'"
778663434883829760,2016-09-21 18:33:24,15,"b'.@HillaryClinton: ""As president, I will continue my life\xe2\x80\x99s work focused on creating opportunities for children and fairness for families.""'"
778662602964688896,2016-09-21 18:30:06,131,"b'Must-read new @NYTimes Op-Ed by @HillaryClinton: \n\n""My Plan for Helping America\xe2\x80\x99s Poor"" \n\nhttps://t.co/i4da6fuPKF'"
778652908548157440,2016-09-21 17:51:34,19,b'#VoterEmpowermentAct would expand online voter registration &amp; voter participation nationwide. Time to make it easier--not harder--to vote!'
778651865013751808,2016-09-21 17:47:25,105,"b"".@RepJohnLewis &amp; I intro'd #VoterEmpowermentAct to modernize elections &amp; make it easier for all eligible voters to make their voices heard."""
778650934054379522,2016-09-21 17:43:43,150,"b'Shameful that more than 50 years after the #VotingRightsAct was passed, Congress is still debating voting rights. We must #restoretheVRA.'"
778650341000765440,2016-09-21 17:41:22,38,"b""In 2013, #SCOTUS gutted the #VotingRightsAct. Now it's more important than ever to protect the right of all eligible Americans to vote."""
778649388239491072,2016-09-21 17:37:35,27,"b'This AM, honored to moderate a roundtable with @RepJohnLewis and several of our House &amp; Senate colleagues about the fight for voting rights.'"
778620555289358338,2016-09-21 15:43:01,14,b'.@ZephyrTeachout will be a champion for #NY19 families &amp; will fight to bring #MadeInAmerica to NY. Join her campaign https://t.co/rO7mMSV4QR'
778619419798990848,2016-09-21 15:38:30,19,"b'WATCH: I spoke w/@ZephyrTeachout about importance of making things in America again, right here at home in #NY https://t.co/3Zz9IQgxxX #NY19'"
778339373666406400,2016-09-20 21:05:42,30,"b""We're the only industrialized nation not to guarantee some form of #paidleave. #FAMILYAct will ensure every worker has access to paid leave."""
778338141031821313,2016-09-20 21:00:48,15,"b'#PaidLeave is an insurance policy that boosts productivity, improves morale, and increases loyalty among employees.'"
778337314485460992,2016-09-20 20:57:31,13,"b'Honored to address #Concordia16 via video yesterday about importance of #paidleave--right policy for our families, the economy &amp; businesses.'"
778325610229854209,2016-09-20 20:11:00,36,"b'.@NYTOpinion on growing momentum for #paidleave: ""debate is now about how, not whether, to support working parents"" https://t.co/EcI9bzahTb'"
778307909319008257,2016-09-20 19:00:40,8,b'Crucial for our federal agencies to develop an action plan to address the public health &amp; environmental crises caused by #PFOA contamination'
778306798071717888,2016-09-20 18:56:15,16,"b""Urging @CDCgov to initiate public health assessment of #HoosickFalls' Saint-Gobain site &amp; surrounding areas impacted by #PFOA contamination."""
778291528812888064,2016-09-20 17:55:35,37,"b""It's Prescription Opioid &amp; Heroin Epidemic Awareness Week--let's recommit ourselves to working to end crisis facing so many of our families."""
777928415039160320,2016-09-19 17:52:42,14,b'I know New Yorkers are resilient. We will not live in fear &amp; we will stand strong against anyone who seeks to harm our city and way of life.'
777928168158134272,2016-09-19 17:51:43,11,b'NYC remains the number one terror target in the world so we all must continue to remain vigilant--pls contact authorities w/any tips or info'
777927954470998016,2016-09-19 17:50:52,20,b'New York City has the best police force in the world and I know they will track down all those responsible and bring them to justice.'
777927619090247680,2016-09-19 17:49:32,78,b'So grateful for all the hard work &amp; bravery of law enforcement who brought a suspect into custody today and for all they do to keep us safe.'
776862438583042048,2016-09-16 19:16:53,33,"b""I'm supporting strong progressive women up &amp; down the ballot from @HillaryClinton to @ColleenDeacon.\n\nWho are you supporting this year?"""
776856018210975744,2016-09-16 18:51:22,46,"b'With just 53 days until election day, be sure to make your voice heard on Nov 8th! \n\nRegister to vote:\n\nhttps://t.co/9zHX2AWP2O'"
776831114635804672,2016-09-16 17:12:25,12,b'Congratulations @BNRiverkeeper on this well-deserved recognition of your work to revitalize the #Buffalo waterfront! https://t.co/3ZMLr7oaSC'
776812073338757120,2016-09-16 15:56:45,18,"b'.@HillaryClinton: ""I am running for everyone working hard for their families. Everyone who\'s been knocked down but gets back up.""'"
776799255524671488,2016-09-16 15:05:49,32,"b'As @HillaryClinton said, ""Millions of Americans can\'t afford...to take a few days off. They either go to work sick or lose a paycheck.""'"
776798309121978369,2016-09-16 15:02:03,70,"b'In her speech in NC yesterday, @HillaryClinton highlighted the need for paid sick days &amp; healthcare for all. https://t.co/aHRgaqMPGz'"
776539132952735744,2016-09-15 21:52:11,25,b'Thank you @LtGovHochulNY and all our farmers &amp; producers who came to DC yesterday for another successful #NYFarmDay! https://t.co/q1In6gE1Ka'
776523194668834816,2016-09-15 20:48:51,29,b'.@HillaryClinton understands we need a national comprehensive paid family and medical leave program for every American worker. #paidleave'
776522728509759488,2016-09-15 20:47:00,12,"b""It's great to see more businesses &amp; local govts implementing #paidleave policies, but access should not depend on where you live or work."""
776522224182362112,2016-09-15 20:44:59,59,"b'#Paidleave for new parents is important, but paid leave policies should also include time off to care for a sick parent or spouse.'"
776499606221881346,2016-09-15 19:15:07,2176,"b'Love this.\n\n""@HillaryClinton has spent her life fighting for children\xe2\x80\x94here are 8 ways she\xe2\x80\x99s changed their lives."" \n\nhttps://t.co/7goGIa0Ag0'"
776484443125084160,2016-09-15 18:14:52,4,"b'#LongIsland Sound is a true natural treasure &amp; a vital economic engine for #NY, our #WRDA provision will help preserve it for years to come.'"
776483404388954112,2016-09-15 18:10:44,12,"b'V plsd Senate has passed #WRDA water infrastructure bill, including important #LongIslandSound Restoration &amp; Stewardship Act.'"
776459682613489669,2016-09-15 16:36:28,11,b'#Fairness4Vets will help vets impacted by #PTSD #MST or #TBI appeal less than honorable discharges &amp; get crucial @DeptVetAffairs benefits.'
776459019145846785,2016-09-15 16:33:50,17,b'Honored to stand w/veterans &amp; lawmakers this week to urge Congress to incl #Fairness4Vets provision in final #NDAA. https://t.co/3lepwoLoqO'
776237945024045056,2016-09-15 01:55:22,27,b'RT @LtGovHochulNY: Highlighting our great #farmers and producers at the 15th Annual New York Farm Day in #WashingtonDC. #agriculture https:\xe2\x80\xa6'
776185024320266242,2016-09-14 22:25:05,6,"b'Great time at our #NYFarmDay tonight, thanks to all our farmers &amp; producers from around #NY who came down to showcase the best of #MadeinNY!'"
776177215503491073,2016-09-14 21:54:03,9,"b'Very productive Ag Working Group meeting w/our farmers &amp; producers from throughout #NY today, listening to concerns ahead of next Farm Bill.'"
776148840516882432,2016-09-14 20:01:18,32,"b'Agree w/@ZephyrTeachout, time for Congress to act to make #equalpay for equal work a reality &amp; to implement national #paidleave. #FAMILYAct'"
776148330518867970,2016-09-14 19:59:16,27,"b'.@TimesUnion Op-Ed by @ZephyrTeachout on importance of #equalpay: https://t.co/o2g3NKSN8x ""We all lose when women earn less for equal work.""'"
776131518397837312,2016-09-14 18:52:28,8,"b"".@LtGovHochulNY joined our #NY Congressional delegation this AM for a wide-ranging discussion about solutions to the challenges NY'ers face."""
776114131728474116,2016-09-14 17:43:23,11,b'Excited to host #NY farmers &amp; producers in DC today for #NYFarmDay &amp; to show off best of #MadeinNY food &amp; beverages! https://t.co/sKhzpJw9jg'
776089278342369280,2016-09-14 16:04:37,32,"b'Via @Cosmopolitan: ""14 Reasons Young Women Need to Vote in This Election"" https://t.co/G5frfg3E4E #offthesidelines'"
775870636199739392,2016-09-14 01:35:49,12,b'Congratulations @LisaBRochester on winning the Dem primary for Congress in #DE tonight! Proud to support your campaign! #offthesidelines'
775802219178393600,2016-09-13 21:03:57,23,"b""#NY is one of America's major farm states &amp; #NYFarmDay offers a chance for farmers &amp; producers to show off best #MadeinNY food &amp; beverages."""
775801042483183616,2016-09-13 20:59:16,9,"b""Tomorrow, I'm excited to host #NYFarmDay here in DC, a showcase for #NY's incredible farmers &amp; agriculture producers https://t.co/OdM5p6dodq"""
775783781173256192,2016-09-13 19:50:41,42,b'.@washingtonpost on the importance of recruiting more women to run for office &amp; challenges women face in politics. https://t.co/7047JQRWmD'
775781317493551105,2016-09-13 19:40:54,42,"b'As we work to elect @HillaryClinton our first woman president, also impt to elect record # of women to the US Senate https://t.co/KyIXjEle4y'"
775760792163586048,2016-09-13 18:19:20,17,"b""So proud to work w/@RepJohnLewis who intro'd Voter Empowerment Act in the House--our most powerful advocate for civil rights &amp; voting rights"""
775760188364193792,2016-09-13 18:16:56,38,"b""Re-intro'd Voter Empowerment Act in the Senate to expand online voter registration &amp; voter participation nationwide. https://t.co/wHxaWkHP34"""
775743164703440896,2016-09-13 17:09:17,19,"b'Today is primary day in #NY! Polls close at 9pm, pls be sure to vote! To find registration &amp; polling location info:\n\nhttps://t.co/9QmalbXQXV'"
775727327393251328,2016-09-13 16:06:21,7,"b'RT @SenGaryPeters: Ty @VVAmerica, other dedicated vets advocates\nfor today\xe2\x80\x99s press conf on need to include #Fairness4Vets in final NDAA htt\xe2\x80\xa6'"
775726900736036864,2016-09-13 16:04:40,12,b'#Fairness4Vets will help vets impacted by #PTSD #MST or #TBI appeal less than honorable discharges &amp; get crucial @DeptVetAffairs benefits.'
