id,created_at,text 
837044477223030784,2017-03-01 20:58:49,"b""It was a team effort and I am so grateful to @rasbaraka's leadership and that of his administration for getting thi\xe2\x80\xa6 https://t.co/0FvUIxc6Bm"""
837043883972378624,2017-03-01 20:56:28,b'Actually I have grave concerns about what they will propose and how it will affect working class and poor Americans. https://t.co/vWGVFM0vfT'
837043571287031808,2017-03-01 20:55:13,b'@Shayamborghini @MarcoRLamas And take a look at this too: https://t.co/dYXnIWs3rV'
837043196676960260,2017-03-01 20:53:44,"b'@Shayamborghini @MarcoRLamas Finally, I hope you will read the actual legislation: https://t.co/zBFUaDBJ6p \xe2\x80\xa6'"
837042753284489216,2017-03-01 20:51:58,b'@MarcoRLamas @Shayamborghini 4. Our legislation now includes very strong safety provisions.'
837042604864843776,2017-03-01 20:51:23,b'@MarcoRLamas @Shayamborghini 3. I then went right to work with Sen Sanders and Casey to write ACTUAL LEGISLATION that would allow imports.'
837042468763877377,2017-03-01 20:50:50,"b""@MarcoRLamas @Shayamborghini 2. I voted against it as I said then because it didn't contain strong safety provisions. . ."""
837042387482472456,2017-03-01 20:50:31,"b""@MarcoRLamas @Shayamborghini You're wrong! I'm answering. 1. I didnt vote against cheap meds. It was a nonbonding resolution NOT legislation"""
837041993469595648,2017-03-01 20:48:57,b'@FairlyfocusedOp I constantly attack the 2nd amendment. You must have me confused with someone else.'
837041748585115648,2017-03-01 20:47:59,b'@MichaelsMary @ghelmy So u are saying that I should have been the last to sit? Or a minute less standing than others makes me a bad person?'
837041370195980292,2017-03-01 20:46:28,b'@ElnbridjEdwards Thank you. So appreciate your encouragement.'
837041298230165504,2017-03-01 20:46:11,"b'@veritasingod Finally, you meme is weak. Get all the facts: https://t.co/dYXnIWs3rV'"
837041209369559040,2017-03-01 20:45:50,b'@veritasingod 2. I then worked with others to write ACTUAL legislation with Sanders and Casey that allows imports with strong safety...'
837041039273771008,2017-03-01 20:45:09,"b""@veritasingod Sure: 1. I didn't vote against legislation, just a nonbonding resolution that didn't have adequate safety language..."""
837039940001271809,2017-03-01 20:40:47,b'Thank you for the kind encouragement. May we all stand up for what is right and let our voices be heard. https://t.co/Om45gVi5gW'
837039776310128645,2017-03-01 20:40:08,b'@TweetingYarnie We need protections from rogue pharmacies that would set up just to sell drugs &amp; more. Please read what we did together.'
837039609154514944,2017-03-01 20:39:28,b'@TweetingYarnie Please Barbara read the bill: https://t.co/zBFUaDBJ6p \xe2\x80\xa6'
837039486181732352,2017-03-01 20:38:59,"b'@Williamkellehe4 I can definitely understand concern. Thanks for listening to facts. I was taught: skepticism is constructive, cynicism not'"
837038344613810177,2017-03-01 20:34:27,"b""I actually think the courts would disagree with you - my argument isn't political and it is supported by another br\xe2\x80\xa6 https://t.co/ewRSi6QPwn"""
837038043685089283,2017-03-01 20:33:15,"b""You may have left Jersey but I know Jersey hasn't left you. Thank you. https://t.co/IZjeMj1zOf"""
837037935652392960,2017-03-01 20:32:49,b'@na25269692 Thank you for your gracious words. Sincerely appreciate you.'
837037741858779136,2017-03-01 20:32:03,b'Proud to represent you and all of New Jersey. Thank you. https://t.co/CvET3sIXPn'
837037336655458310,2017-03-01 20:30:27,b'Sincerely sending you love. https://t.co/6XRiyqDpOZ'
837036729580269568,2017-03-01 20:28:02,b'@maxmichaels @driggins67 Here is a link to the new bill with considerable safety provisions added: https://t.co/zBFUaDBJ6p \xe2\x80\xa6'
837034083012259842,2017-03-01 20:17:31,"b'RT @ACLUNJ: Join us on March 6 for a tele-town hall with Senator @CoryBooker! Tweet us your questions and ideas, and RSVP here: https://t.c\xe2\x80\xa6'"
837033462041305088,2017-03-01 20:15:03,"b'It was good to meet you. Sorry we missed the ""Selfie Op"" https://t.co/D6hDfaq4yb'"
837033171308937217,2017-03-01 20:13:54,b'And you are a complete human and I see your dignity and worth. I sincerely wish you the best. May we both continue\xe2\x80\xa6 https://t.co/3Oir9TaGAr'
837031918050881536,2017-03-01 20:08:55,b'@Mr_Stoney20 And you are a beautiful person. AND we now have actual legislation that allows imports with strong safety provisions.'
837031314465427466,2017-03-01 20:06:31,"b'@TweetingYarnie No, it is called writing a piece of legislation that actually addressed your legitimate safety concerns.'"
837031033526751234,2017-03-01 20:05:24,b'@MichaelsMary @ghelmy Please go back and look at the video. I was proud to stand in respect to honor our fallen soldier.'
837030396453916673,2017-03-01 20:02:52,"b'""A patriot must always be ready to defend his country against his government."" ~Edward Abbey'"
837029925693583360,2017-03-01 20:01:00,"b'So are you calling this ""angry joy?"" I think it is more, ""Wow, is that a Vegan Cup Cake!"" https://t.co/JcRXqjPRvB'"
837029434297356293,2017-03-01 19:59:03,"b'I was there &amp; only could see Dem senators around me, but all I saw stood up when he walked in. And yes, we should a\xe2\x80\xa6 https://t.co/uVVU72ctKC'"
837028934994825221,2017-03-01 19:57:04,b'I am so grateful for your activism and leadership on criminal justice reform! https://t.co/4pmvgcb6SV'
837027977321975814,2017-03-01 19:53:15,b'Thanx I was concerned re safety in that resolution Grateful to write an actual piece of legislation Sen Sanders &amp; C\xe2\x80\xa6 https://t.co/TkIZM2mS6s'
837027179754106884,2017-03-01 19:50:05,"b'Wrong: I am fighting him cause of the muslim ban, exec orders hurting 1st time homebuyers, hurting ppl saving for r\xe2\x80\xa6 https://t.co/PurmnjpPIE'"
837026306764247040,2017-03-01 19:46:37,b'@nickmaneck  I voted no on a nonbonding resolution cause of lack of safety; then cowrote actual legislation with strong safety provisions.'
837026267551698946,2017-03-01 19:46:28,"b'@nickmaneck  I didn\'t ""come around"" I stood my ground:'"
837025286411718670,2017-03-01 19:42:34,b'Wrong: I voted against a nonbonding resolution cause of lack of safety; I then cowrote actual legislation with stro\xe2\x80\xa6 https://t.co/DWTEaTERvV'
837024768553586689,2017-03-01 19:40:30,"b'@GenExtant Apology? I voted no on a nonbonding resolution cause of lack of safety, I then cowrote an actual bill w/ strong safety provisions'"
837024154683641859,2017-03-01 19:38:04,"b""@Williamkellehe4 Nothing changed, I wanted adequate safety for Americans - We worked on a bill together that assured that. Hope u'll read it"""
837021225704652804,2017-03-01 19:26:25,b'I am so proud that Whole Foods opens in Newark today. Years of work went into this project and it is another sign t\xe2\x80\xa6 https://t.co/eWMn8cf4fV'
836970718923489281,2017-03-01 16:05:44,"b""RT @SenBookerOffice: In President Trump's speech we heard the usual grandiose statements and exaggerated promises\xe2\x80\x94it\xe2\x80\x99s time for him to put\xe2\x80\xa6"""
836940551773687811,2017-03-01 14:05:51,"b'RT @maddow: ""Trump signed the bill without a public ceremony on the last day he could sign it into law"" https://t.co/tqFNCtziXH Hm. Why so\xe2\x80\xa6'"
836940353454342144,2017-03-01 14:05:04,"b'RT @JohnJHarwood: US officials to @NBCNews: contrary to WH claims, Yemen raid which cost life of Navy SEAL has so far yielded no significan\xe2\x80\xa6'"
836940282054787073,2017-03-01 14:04:47,"b'RT @ColinKahl: ""Every jihadist who carried out a lethal attack in the U.S. since 9/11 was a citizen or legal resident."" https://t.co/pyiVrb\xe2\x80\xa6'"
836806303624331264,2017-03-01 05:12:24,b'@TheInfectionGuy Thank you for your thoughtful tweet. I am grateful for giving my import legislation an honest look.'
836805936085876737,2017-03-01 05:10:56,"b'Sorry, my job as defined by the constitution is not to rubber stamp a presidential Justice nominee, it is to provid\xe2\x80\xa6 https://t.co/cXYbLBqouM'"
836805378314809344,2017-03-01 05:08:43,"b""RT @SenBookerOffice: NJ resident Saif \xe2\x80\x93a former interpreter in Iraq who came to USA as a refugee\xe2\x80\x93 is @CoryBooker's guest at #JointAddress h\xe2\x80\xa6"""
836805342885462016,2017-03-01 05:08:35,b'RT @SenBookerOffice: .@CoryBooker Statement on Trump Address to Congress: https://t.co/53mQcoqs7Q https://t.co/e3SvG131pC'
836724925780082689,2017-02-28 23:49:02,"b'RT @SenBookerOffice: As Americans, we should never have to choose between affordability and safety when it comes to our prescription drugs.\xe2\x80\xa6'"
836679102086201344,2017-02-28 20:46:57,"b""Thank you for your activism on Parkison's issues! https://t.co/XqQB6sjPII"""
836665135804497920,2017-02-28 19:51:27,b'@LallyTilly Read it for yourself. Proud to have coauthored the bill. https://t.co/zBFUaDk7HP'
836663253212110849,2017-02-28 19:43:58,b'@DeanSinatraJr23 Hope u will actually read our bill and see that we ensured exactly that - Canadian drugs not pop up rip off rogue websites'
836662692479823872,2017-02-28 19:41:44,b'I am fighting hard on this issue. Thank you. https://t.co/mWdM8zwBIW'
836662126903087105,2017-02-28 19:39:30,"b""Thanks Andy, I'm grateful that @SenSanders, @SenBobCasey &amp; I could introduce a great bill on drug imports with stro\xe2\x80\xa6 https://t.co/Z1tuBIXhA5"""
836661171746930689,2017-02-28 19:35:42,"b'Proud to work with you on adding strong safety measures, consumer protections - looking forward to working together\xe2\x80\xa6 https://t.co/EdQdkQxGru'"
836653934295023616,2017-02-28 19:06:56,"b'RT @SenBookerOffice: New bill from @CoryBooker, @SenSanders &amp; @SenBobCasey will help millions of Americans import prescription drugs safely\xe2\x80\xa6'"
836653905253658624,2017-02-28 19:06:49,"b'RT @SenBookerOffice: .@CoryBooker, @SenSanders &amp; @SenBobCasey introduce Affordable and Safe Prescription Drug Importation Act: https://t.co\xe2\x80\xa6'"
836543808884080641,2017-02-28 11:49:20,"b'RT @dannypatsmith: If you are looking for one reason why Sen. @CoryBooker testified against AG Sessions at his confirmation hearing, here i\xe2\x80\xa6'"
836543701375668225,2017-02-28 11:48:55,b'RT @SenBookerOffice: Live now: @CoryBooker @SenKamalaHarris &amp; @SenatorTimScott discuss diversity and #BHM. Watch: https://t.co/QFW6pQ1qke h\xe2\x80\xa6'
836428201157136384,2017-02-28 04:09:57,"b'RT @soledadobrien: ""It\xe2\x80\x99s kind of hard to... tell others to have an independent free press when we are not willing to have one ourselves.\xe2\x80\x9d--\xe2\x80\xa6'"
836412560349986816,2017-02-28 03:07:48,b'This is profoundly beautiful:  Dear Trans Kids: (From A Trans Teacher)\n\nhttps://t.co/1mT3ZnRUst'
836394534976225280,2017-02-28 01:56:11,"b""RT @AriBerman: 1. Trump's lie that millions voted illegally in 2016 is prelude to massive voter suppression by GOP https://t.co/Y7TUmy7zMX\xe2\x80\xa6"""
836394419356069888,2017-02-28 01:55:43,"b'A shameful reversal. If Sessions will not fight against discriminatory voter ID laws, we all must fight that much h\xe2\x80\xa6 https://t.co/oqd8VtPT89'"
836290469260853249,2017-02-27 19:02:40,b'We all must condemn this hatred and attempt to intimidate. https://t.co/iy3kDcu1bj'
836288469471199234,2017-02-27 18:54:43,b'Please help with this effort: https://t.co/QWdRAAhZ98'
835279785412583424,2017-02-25 00:06:34,b'RT @SenBookerOffice: .@CoryBooker Presses Trump Nominee Wilbur Ross to Explain Russian Banking Ties: https://t.co/PETA12hJie https://t.co/i\xe2\x80\xa6'
835203445283938304,2017-02-24 19:03:13,b'RT @SenBookerOffice: .@CoryBooker Statement on Trump Administration Reversal of Policy Phasing Out Use of Private Prisons: https://t.co/ang\xe2\x80\xa6'
834546598700945408,2017-02-22 23:33:08,"b'How we treat the stranger, the outcast, and those unseen by uncaring eyes... this tells our truth more than how we treat our friends.'"
834542317444820992,2017-02-22 23:16:08,"b'RT @NRDC: Scott Pruitt coordinated w/ oil &amp; gas producers, electric utilities &amp; political groups acc to 6,000+ pages of emails https://t.co\xe2\x80\xa6'"
834542238625443840,2017-02-22 23:15:49,b'RT @RheaSuh: The Senate failed the country by confirming Pruitt before these emails could raise the curtain on a career of protecting speci\xe2\x80\xa6'
834542163467792388,2017-02-22 23:15:31,"b""These emails reveal even more evidence of Scott Pruitt's alarming connections to polluting industries &amp; lack of con\xe2\x80\xa6 https://t.co/Ni1e6jlYh3"""
834537445513326592,2017-02-22 22:56:46,"b""RT @chrislhayes: I don't think we should hold individuals responsible for, say, being born with a congenital condition or getting breast ca\xe2\x80\xa6"""
834195003324854272,2017-02-22 00:16:02,b'RT @SenBookerOffice: .@CoryBooker Statement on @DHSgov Immigration Rules: https://t.co/ScOkEUl0XW https://t.co/ivXmC9aKzc'
833844297745080320,2017-02-21 01:02:27,"b'""I am no longer accepting the things I cannot change. I am changing the things I cannot accept.""\nAngela Davis'"
833842794863013888,2017-02-21 00:56:29,b'RT @SenBookerOffice: Sen. @CoryBooker delivers floor remarks against Scott Pruitt nomination. Watch: https://t.co/XfCisWevz9 https://t.co/E\xe2\x80\xa6'
833842711216033792,2017-02-21 00:56:09,b'RT @SenBookerOffice: How an Iranian refugee rose to lead @CityofCamdenGov schools: https://t.co/H8wL3EJDp3'
833786857167081472,2017-02-20 21:14:12,"b'RT @SenBookerOffice: ""Never, ever give up in the cause of our country. We must keep fighting."" ~@CoryBooker https://t.co/lxRCkHVDJS'"
833781942264827904,2017-02-20 20:54:40,b'RT @Change: Senator @CoryBooker hears your concerns about the the USDA and animal cruelty reports: https://t.co/eWzIRQwDgW'
833434931187503105,2017-02-19 21:55:46,b'RT @SenBookerOffice: All of us who have a voice must stand for the voiceless &amp; vulnerable right now.\n\nRT if you demand a more compassionate\xe2\x80\xa6'
832944881312079873,2017-02-18 13:28:29,"b'RT @BraddJaffy: JFK on the press, and the presidency, in a free society. Watch. https://t.co/dsr61wEeo4'"
832944492860825600,2017-02-18 13:26:57,"b""RT @CharlesPPierce: Who's the enemy of the people again? https://t.co/tHLk7mxpir"""
832943383412932608,2017-02-18 13:22:32,"b""You can't fight hate with hate or cruelty with cruelty. We must always fight for our highest values with our highes\xe2\x80\xa6 https://t.co/Qp7YU09wZk"""
832918796306366464,2017-02-18 11:44:50,"b'@Tommy_Hillbilly And you Robert, in your service to our country, are a patriot. Thank you. I sincerely wish you and your family the best.'"
832746774213169152,2017-02-18 00:21:17,"b'Really worth noting Trump says ""fake news media"" is enemy of American people but has yet to say the same of Russia\xe2\x80\xa6 https://t.co/9lT3JdhXA1'"
832674297466413056,2017-02-17 19:33:17,"b'RT @iamamuslimtoo: Join Us!\nTimes Square, NYC\nSunday / February 19 / 12PM\nTODAY, I AM A MUSLIM TOO RALLY\nA Day of Solidarity / #IAmAMuslimT\xe2\x80\xa6'"
832654363805962240,2017-02-17 18:14:04,"b""RT @tedlieu: We don't federalize National Guard to arrest immigrants for same reason we don't let US active military do it. Federal law pro\xe2\x80\xa6"""
832654247342649353,2017-02-17 18:13:37,"b'RT @SenBookerOffice: ""Trump + my \xe2\x9d\xa4\xef\xb8\x8f = \xf0\x9f\x92\x94""  \xe2\x80\x9310 year old Judah of NJ.\n\nWomen, immigrants, Muslims ... we all deserve better. https://t.co/dRq\xe2\x80\xa6'"
832620795327180801,2017-02-17 16:00:41,"b""Harrison, you're so right. We ALL need clean water, clean air, public lands. That's why I'm voting NO on Scott Prui\xe2\x80\xa6 https://t.co/Cke3jhqMXJ"""
832423069767573509,2017-02-17 02:55:00,b'Speaking on Senate floor ~10pm ET against Scott Pruitt nomination for @EPA Admin. Watch LIVE on @CSPAN or here: https://t.co/rtF3azbCnb'
832419512767086593,2017-02-17 02:40:52,"b""Scalpel, cleaver. It doesn't matter. \n\nScott Pruitt should not be anywhere near our @EPA. \nhttps://t.co/xc6V07rKPH"""
832327089210679296,2017-02-16 20:33:36,b'RT @KamalaHarris: It\xe2\x80\x99s vital there\xe2\x80\x99s a transparent investigation on Russia and Flynn. AG Sessions must recuse himself from this investigati\xe2\x80\xa6'
832325585439440896,2017-02-16 20:27:38,"b'RT @MartinHeinrich: #PollutingPruitt has built a track record that is antithetical to the @EPA\xe2\x80\x99s core mission to keep our nation\xe2\x80\x99s land, ai\xe2\x80\xa6'"
832305830343090176,2017-02-16 19:09:08,b'RT @SophiaBush: WE DESERVE THE TRUTH. Give us an independent investigation now. https://t.co/WVBgxchT8O'
832305747702734849,2017-02-16 19:08:48,b'RT @Alyssa_Milano: Worth 2 minutes of your time. https://t.co/S86JZUcdv9'
832305608254771200,2017-02-16 19:08:15,"b'RT @SenBookerOffice: ""When he wrecks the environment you can\'t take that back"" #PollutingPruitt https://t.co/Hl1ySwNXdm'"
832305553284198402,2017-02-16 19:08:02,"b'RT @SenBookerOffice: ""Our nation is built by immigrants and immigration is a strength, not a weakness""\n\nWe 100% stand with #DayWithoutImmig\xe2\x80\xa6'"
832258584486539264,2017-02-16 16:01:23,b'Join me in calling for aggressive &amp; thorough congressional investigations into Russian influence on @POTUS Administ\xe2\x80\xa6 https://t.co/y63rh7w1X4'
831961300771151872,2017-02-15 20:20:05,b'RT @SenBookerOffice: Americans deserve to know the full truth on Russian influence in the Trump Administration. #WeDemandAnswers https://t.\xe2\x80\xa6'
831712425359581184,2017-02-15 03:51:09,"b'RT @SenSchumer: Gen Flynn\xe2\x80\x99s resignation is not the end of the story, it is merely the beginning &amp; the American people deserve to know the t\xe2\x80\xa6'"
831712332703211521,2017-02-15 03:50:47,b'RT @SenBobCasey: This is not a Democratic or Republican issue- the integrity of our democracy is at stake. This requires an independent inv\xe2\x80\xa6'
831712237601615872,2017-02-15 03:50:24,b'This has serious implications. I will continue to demand thorough congressional and law enforcement investigations. https://t.co/FrzjzdzEAa'
831688732998791170,2017-02-15 02:17:00,b'We are a nation of immigrants\xe2\x80\x94sharing some love today for those who came to this country seeking a better life #ToImmigrantsWithLove'
831644134129668096,2017-02-14 23:19:47,b'Perhaps one of the most important questions asked today: https://t.co/pQpMlYrhB8'
831643737117904896,2017-02-14 23:18:12,"b'RT @RVAwonk: ""There is still a lot more to the [Flynn] story."" Rep. Adam Smith, ranking member of House Armed Services Cmte, on @MSNBC.'"
831643602967224321,2017-02-14 23:17:40,"b'RT @davidaxelrod: \xe2\x80\x9cI think that situation has taken care of itself,\xe2\x80\x9d said Rep. Jason Chaffetz on Flynn. Seriously? From guy who vowed seria\xe2\x80\xa6'"
831643379901591552,2017-02-14 23:16:47,"b""...then it's unacceptable it took them so long to act. Much more is going on here. Congressional republican leaders\xe2\x80\xa6 https://t.co/woejTbPHTE"""
831642514281156608,2017-02-14 23:13:21,"b'RT @NirajC: FBI investigators believe Flynn wasn\xe2\x80\x99t forthcoming, raising question about felony charge. https://t.co/qFvVSbjU1k https://t.co/\xe2\x80\xa6'"
831637437789196288,2017-02-14 22:53:10,"b""RT @SenBookerOffice: In the interest of national security, it's time for public hearings on Russian ties to Trump admin. as well as its att\xe2\x80\xa6"""
831637409989287936,2017-02-14 22:53:04,"b""RT @SenBookerOffice: Mike Flynn\xe2\x80\x99s resignation raises many more questions than it answers about Trump Admin's communications with Russia: ht\xe2\x80\xa6"""
831533974233182208,2017-02-14 16:02:03,"b'""When one\'s mind is made up, this diminishes fear; knowing what must be done does away with fear"" \xe2\x80\x93\xc2\xa0Rosa Parks\xe2\x80\xa6 https://t.co/zjPf11vfmR'"
831499481556336640,2017-02-14 13:44:59,"b'RT @RonWyden: Under Trump, @USDA pulled critical public #animalwelfarereports from its website. Gov\xe2\x80\x99t transparency protects people &amp; animal\xe2\x80\xa6'"
831499327839297536,2017-02-14 13:44:22,"b""RT @Katuwah_CompSci: New Jersey congressman invokes 1924 tax law giving Congress power to examine Trump's tax returns https://t.co/n88wkXXf\xe2\x80\xa6"""
831171293894557697,2017-02-13 16:00:53,"b'""I think of protest as truth-telling in public. And I will never be afraid to tell the truth."" \xe2\x80\x93@deray\xe2\x80\xa6 https://t.co/doNMQSYOXg'"
830949404433645570,2017-02-13 01:19:10,b'RT @Leah_Garabedian: .@RandPaul teams Up With @CoryBooker To Place Restrictions on Solitary Confinement for Juveniles https://t.co/W1WRfovJ\xe2\x80\xa6'
830808834935504903,2017-02-12 16:00:36,"b'""The time is always right to do right."" \xe2\x80\x93MLK #BlackHistoryMonth https://t.co/CiIJMxJ1Bi'"
830529124385095680,2017-02-11 21:29:08,b'Love this: https://t.co/4H97kCp677'
830514446640508929,2017-02-11 20:30:48,b'@prettywings1209 And so do you!'
830514133531521025,2017-02-11 20:29:34,b'@DaveNJEsq @blackvegansrock I will look for it David.'
830432765493534720,2017-02-11 15:06:14,b'The fact that there is a twitter handle @blackvegansrock just kinda makes me want to call Dick Gregory so he can sm\xe2\x80\xa6 https://t.co/FzN7eJTPCv'
830431518459826176,2017-02-11 15:01:17,b'RT @soulphoodie: African American Leaders Going Vegan! https://t.co/MOZJc4xfVV via @JVM https://t.co/1uEgLl7j8Q'
830425591715336192,2017-02-11 14:37:44,"b""No matter what, I chose hope. It is the conviction that despair won't have the last word. It's not a state of being\xe2\x80\xa6 https://t.co/ALbhnbmaow"""
830421194302246913,2017-02-11 14:20:15,"b""No matter what, I chose hope. It is the conviction that despair won't have the last word. It's not a state of being but of determined doing."""
830252638327406592,2017-02-11 03:10:28,b'RT @thehill: Dem senator calls out Trump for leaving key to classified info exposed https://t.co/Lf4tcHtdMH https://t.co/3zeI8cdp56'
830252524686946304,2017-02-11 03:10:01,b'RT @MartinHeinrich: Never leave a key in a classified lockbag in the presence of non-cleared people. #Classified101 (Original Photo @AP htt\xe2\x80\xa6'
830189484390117380,2017-02-10 22:59:31,"b""Trump's week three: https://t.co/73pNr0r4bF"""
830083911195705344,2017-02-10 16:00:01,b'Disturbed by abrupt removal of animal welfare info from @USDA website\xe2\x80\x94transparency key to preventing animal abuse:\xe2\x80\xa6 https://t.co/EG87bgBpRm'
829910666551107585,2017-02-10 04:31:36,"b'RT @SenBennetCO: Pleased w/ 9th Circuit ruling. @POTUS should stop attacking judges, abandon his poorly-drawn EO &amp; work on real plan consis\xe2\x80\xa6'"
829910221816487940,2017-02-10 04:29:50,b'My Coms Director is getting a little sasssssss-aaaaay! https://t.co/zye06AeZgc'
829880969951846405,2017-02-10 02:33:36,b'Heading to the Senate floor now to speak against HHS nominee Tom Price. Watch live: https://t.co/t2EXZHIRhf'
829877107866140672,2017-02-10 02:18:15,"b'RT @JessicaValenti: Thank you, 9th Circuit! https://t.co/ZsQVoUUiFD'"
829867725866532865,2017-02-10 01:40:58,"b'RT @EricHolder: Skill, judgment, courgage. VINDICATED. 3-0 https://t.co/5A2uPTXRps'"
829858809527033858,2017-02-10 01:05:32,b'@robin_brody You rock Robin!'
829858606384291842,2017-02-10 01:04:44,b'@ScottieRN I am proud to represent you. Thanks Scott.'
829857857852014593,2017-02-10 01:01:45,"b""@howardchief Hey Joe, I sincerely invite you to come to where I live, walk my community, see what I've done with my life work, then judge."""
829857302224199681,2017-02-10 00:59:33,b'@LFininSF Sending you mad love back!'
829857182065782784,2017-02-10 00:59:04,"b""No worries. So proud of my bipartisan bills with conservative Senators. Even if we can't agree, we should strive to\xe2\x80\xa6 https://t.co/lNZtWjyyvd"""
829855872272711680,2017-02-10 00:53:52,b'@thetommyward Thank you Tommy'
829855550548672512,2017-02-10 00:52:35,b'@Doewdjd06 Thank you!'
829855444952875008,2017-02-10 00:52:10,"b""I don't believe that, never said it &amp; believe the accusation is usually an attempt to silence or delegitimize a con\xe2\x80\xa6 https://t.co/9NsO4tYY6W"""
829854402173366272,2017-02-10 00:48:02,b'@zacknora Sorry I intruded upon you. Thanks for your passion for justice. I wish you well and feel free to turn me off in the future.'
829853995430735872,2017-02-10 00:46:25,b'@saturnfive69 @LaurieSpoon @HardballChris I am proud to be able to represent you.'
829853821941739520,2017-02-10 00:45:43,"b""Thank for the kind words. You can't vote for me but keep speaking up and letting your voice be heard on issues that\xe2\x80\xa6 https://t.co/22VjwUR8ia"""
829853240820895744,2017-02-10 00:43:25,b'And you are a beautiful conservative &amp; fellow Christian. May we both see our failings &amp; humbly work to improve. The\xe2\x80\xa6 https://t.co/JRftK7BWnI'
829852511934828544,2017-02-10 00:40:31,b'@rehague Thank you for that loving feedback.'
829852190332317699,2017-02-10 00:39:14,"b'RT @MSNBC: Sen. Booker on court refusing to reinstate Trump\'s travel ban: ""This is a good day for the United States of America"" https://t.c\xe2\x80\xa6'"
829851964943040513,2017-02-10 00:38:21,b'@brianknewhouse @hardball https://t.co/dYXnIWs3rV'
829851718049464321,2017-02-10 00:37:22,"b""RT @jaketapper: Booker praises \xe2\x80\x98bipartisan\xe2\x80\x99 rejection of Trump's views on Russia: https://t.co/DOG7TIA0eC @CoryBooker on #TheLead"""
829845677521895424,2017-02-10 00:13:21,"b""RT @KeithOlbermann: Waiting for @realDonaldTrump  to tweet that the so-called judges never fought in Vietnam, don't know him, and have been\xe2\x80\xa6"""
829845506025193474,2017-02-10 00:12:41,"b""RT @AndDube: I'm a former Senate staffer. Contact your reps in this order:\n\n1. Call district office \n2. Call DC office \n3. Letter \n4. Email\xe2\x80\xa6"""
829845351314157569,2017-02-10 00:12:04,"b""RT @NPR: Appeals Court Rejects Bid To Reinstate Trump's Travel Ban https://t.co/xx9pi0K8CX"""
829842509002055680,2017-02-10 00:00:46,b'Joining @HardballChris at 7pm ET to discuss 9th Circuit ruling against #MuslimBan'
829821700443344896,2017-02-09 22:38:05,b'RT @SenBookerOffice: Repealing #ACA would be catastrophic to NJ families \xe2\x80\x93@CoryBooker https://t.co/pVnibxgEE4'
829821570419929088,2017-02-09 22:37:34,b'RT @TheLeadCNN: .@CoryBooker on Russia: I do not understand why our President seems to be cozying up to someone who is causing so much glob\xe2\x80\xa6'
829819155801059328,2017-02-09 22:27:58,b'@realbread2 Thank you for reaching out. It means a lot. Keep raising your voice on this nominee.'
829800408600211456,2017-02-09 21:13:29,b'Now: on CNN Jake Tapper.'
829721777525968896,2017-02-09 16:01:01,b'Excited to join @ElizKolbert for live Q&amp;A next Tues to discuss her book #TheSixthExtinction &amp; #ClimateChange: https://t.co/tr4VqeuEJ0'
829481254747791361,2017-02-09 00:05:16,"b""RT @SenBookerOffice: We can't let temporary losses undermine our infinite commitment to the cause of our country. Our fight continues... ht\xe2\x80\xa6"""
829473195745038336,2017-02-08 23:33:15,b'Sad state of affairs that our President @realDonaldTrump has expressed more displeasure with @Nordstrom than he has with Putin/Russia.'
829465927758528513,2017-02-08 23:04:22,b'RT @ACLU: #ShePersisted https://t.co/FM3VIx8UtS'
829465869508018176,2017-02-08 23:04:08,"b""RT @jaketapper: Supreme Court nominee Gorsuch calls Trump's tweets 'disheartening' https://t.co/21NkU4xXQl"""
829463630240309249,2017-02-08 22:55:14,b'@Fourke_Risher https://t.co/a6VWPa54LX'
829463542222839808,2017-02-08 22:54:53,"b'@MsGameTheory Sincerely, thanks for your concern: https://t.co/a6VWPa54LX'"
829463053213143040,2017-02-08 22:52:57,"b""@Bill_ADON I praise &amp; support many of my republican colleagues &amp; passed bills with them. It doesn't mean I'd support them for a cabinet seat"""
829459682926268419,2017-02-08 22:39:33,b'@eskimojones22 https://t.co/a6VWPa54LX'
829458549516427275,2017-02-08 22:35:03,"b'And you are such a winner. Seriously, you are blessed, may we both however, continue to improve. https://t.co/mXY6OlGpgB'"
829452865609478144,2017-02-08 22:12:28,"b'RT @HillaryClinton: ""She was warned. She was given an explanation. Nevertheless, she persisted.""\n\nSo must we all.\n\nhttps://t.co/JXROGHPNkH'"
829451707620814848,2017-02-08 22:07:52,"b'RT @SarahLerner: ""Nevertheless, she persisted."" https://t.co/OFVw2EyWCJ'"
829451600318099458,2017-02-08 22:07:26,"b'RT @AoDespair: ""Nevertheless, she persisted."" Mitch McConnell just gave Elizabeth Warren the title of her autobiography, if not a line of T\xe2\x80\xa6'"
829399349482442755,2017-02-08 18:39:49,"b""@BerniceKing Thank you. I'm so grateful."""
829399182972768263,2017-02-08 18:39:09,b'@MaryMertes It was great to meet her. My best to you both.'
829398941410140160,2017-02-08 18:38:11,"b""@oderoba I'm so grateful for your words of encouragement."""
829325869835546624,2017-02-08 13:47:50,"b""RT @SenWarren: On the floor, I read a letter that Coretta Scott King wrote in 1986 opposing @SenatorSessions's judicial nomination: https:/\xe2\x80\xa6"""
829325758447370240,2017-02-08 13:47:23,b'RT @deray: This is so unreal. https://t.co/qUe7rYOQ2Q'
