id,created_at,retweet_count,text
843266018390687745,2017-03-19 01:01:00,1313,b'Trump and the rest of the Republican party are turning their backs on working and rural Americans and seniors.\nhttps://t.co/GnuE47zqi7'
843250416058077184,2017-03-18 23:59:00,2371,b'Our job is to stand together and say: we don\xe2\x80\x99t need to give tax breaks to billionaires. We need to invest in working people.'
843227515237883904,2017-03-18 22:28:00,1802,"b'For someone who talked about draining the swamp and standing up to Wall Street, Trump has a funny way of doing so.\nhttps://t.co/RLEAWSV3wv'"
843191410853625858,2017-03-18 20:04:32,6357,"b'Being involved in politics is not just about elections. It is fighting for racial, social, economic and environmental justice every day.'"
843126100083589121,2017-03-18 15:45:01,10316,"b""We are living in a nation which worships wealth rather than caring for the poor. I don't think that is the nation we should be living in."""
843098666156015616,2017-03-18 13:56:00,3290,b'The great political and democratic crisis we now face is not voter fraud. It is voter suppression.'
842896081503453184,2017-03-18 00:31:00,4066,"b'Amidst Trump\xe2\x80\x99s antics we must not lose sight of a progressive agenda focused on racial, social, environmental and economic justice.'"
842879472135102464,2017-03-17 23:25:00,3328,"b'For someone who talked about draining the swamp and standing up to Wall Street, Trump has a funny way of doing so. https://t.co/RLEAWSDs7V'"
842854557675806720,2017-03-17 21:46:00,7460,"b'Here\xe2\x80\x99s a radical idea. Let\xe2\x80\x99s make our economy work for all of us, not just the top 1%.'"
842816560096075778,2017-03-17 19:15:01,4672,b'We must guarantee health care as a right. People who can\xe2\x80\x99t afford care deserve to live as much as those who can.'
842782838701379584,2017-03-17 17:01:01,5293,"b'The GOP alternative to Obamacare is grotesque and ugly. You don\'t throw 24 million people off health care and call it ""health care reform.""'"
842772007762739200,2017-03-17 16:17:59,13279,b'The women of this country have the right to control their own bodies and get the health care they choose. No cuts to Planned Parenthood.'
842119505576878080,2017-03-15 21:05:10,664,"b""RT @PostOpinions: Donald Trump's tax plan would mean huge breaks for millionaires like Trump https://t.co/IKVPNjdNKV by @cgfaricy"""
841755720152420353,2017-03-14 20:59:37,1364,"b""RT @nowthisnews: 'Throwing millions of people off of healthcare is not healthcare legislation'\xe2\x80\x94 @BernieSanders, deep in the heart of Trump\xe2\x80\xa6"""
841717067678121985,2017-03-14 18:26:01,5037,"b'Our job is to provide health care for all people as a human right, not throw 24 million Americans off the health insurance that they have.'"
841687871971049472,2017-03-14 16:30:01,8709,"b'If Donald Trump and Paul Ryan\xe2\x80\x99s ""health care\xe2\x80\x9d plan is adopted, thousands of Americans will die. This bill is a disgrace.'"
841350881048199168,2017-03-13 18:10:56,1735,"b""RT @GuardianUS: 'Despair is not an option': Bernie Sanders's advice to young progressives in America https://t.co/3OEHx0DzcI"""
841290567132798976,2017-03-13 14:11:16,777,b'RT @MSNBC: Sen. Bernie Sanders joins Chris Hayes on a special @allinwithchris tonight at 8 p.m. ET. #AllInwithBernie https://t.co/wJqSsy7gi8'
841083540930461697,2017-03-13 00:28:37,2941,b'The @ACLU at this critical time is doing enormously important work. I congratulate them for stepping up to the chal\xe2\x80\xa6 https://t.co/d20HUJBXan'
841072315949555712,2017-03-12 23:44:01,10158,"b""The wealthy don't deserve health care more than anyone else. Everyone should be guaranteed health care regardless of their income."""
841049916113739780,2017-03-12 22:15:00,21980,"b""I've been criticized for this point, so allow me to repeat it: health care is a human right of all people, not a privilege."""
841007138491256834,2017-03-12 19:25:01,9252,"b""Remember: the U.S. is the only major country on earth that doesn't guarantee health care to all people. That's what we have to do."""
840985998393724928,2017-03-12 18:01:01,2365,"b'We spend far, far more per capita for our very dysfunctional health care system. Republicans want to make that worse.'"
840731797927403524,2017-03-12 01:10:55,9607,"b'The Republican ""substitute"" for Obamacare is not really health care legislation. Its primary purpose is to provide tax breaks to the rich.'"
840591504036970496,2017-03-11 15:53:26,552,b'Trump Should Avoid a Bad Zika Deal https://t.co/jzhp4093z3'
840228122683441152,2017-03-10 15:49:29,957,b'RT @brianschatz: No huge corporation operating in America should pay zero taxes. @BernieSanders and I introduced a bill to fix that. https:\xe2\x80\xa6'
839977965211516928,2017-03-09 23:15:27,775,"b""RT @CNNSitRoom: .@BernieSanders on Trump's wiretap claim: Just adds to the delusional statements we hear from the President  https://t.co/6\xe2\x80\xa6"""
839940734497263620,2017-03-09 20:47:31,4555,b'Because we have a rigged tax code that has essentially legalized tax dodging for large corporations. https://t.co/JNdu2VFovW'
839918220870049797,2017-03-09 19:18:03,240,b'RT @joshfoxfilm: Watch @BernieSanders and I on his FB page today! (And on mine). https://t.co/JzYcWuGQbV'
839587873582116866,2017-03-08 21:25:22,1111,b'RT @joshfoxfilm: Yes you heard right. Me. Bernie. Live. Tomorrow. Tune in. #banfrackingnow @BernieSanders @People4Bernie https://t.co/KFkBz\xe2\x80\xa6'
838876959773949953,2017-03-06 22:20:27,9990,"b""Trump\xe2\x80\x99s Muslim ban isn\xe2\x80\x99t about keeping us safe. A president intent on keeping us safe wouldn't give ideological ammunition to terrorists."""
838856397311856641,2017-03-06 20:58:44,15239,"b""Let\xe2\x80\x99s call Trump's travel ban what it is: A racist and anti-Islamic attempt to divide us up."""
838084894970560512,2017-03-04 17:53:04,2488,b'I am proud to stand with everyone today who is fighting for dignity on the job and the right to join a union at Nissan.'
838083993673293826,2017-03-04 17:49:29,579,"b""RT @UAW: Getting ready to #MarchOn for workers' rights at Nissan in Canton, MS with @BernieSanders and @mrdannyglover https://t.co/gS92oaaE\xe2\x80\xa6"""
837785404715728896,2017-03-03 22:03:00,420,b'RT @UAW: .@BernieSanders &amp; @DannyLGlover are telling Nissan to treat workers w/dignity. You can too! https://t.co/RswwC7yFcM #dobetternissa\xe2\x80\xa6'
837350657866809346,2017-03-02 17:15:28,13316,b'We need a Justice Department that will give us the facts about Russia\xe2\x80\x99s ties to the Trump campaign. Jeff Sessions should resign.'
837072527969017856,2017-03-01 22:50:17,13866,b'Thank you President Trump and Mr. Bannon for making our country less safe. https://t.co/uEDzDsyQQ2'
837000238338621443,2017-03-01 18:03:02,2465,"b""RT @nowthisnews: .@BernieSanders just had the ultimate response to President Trump's speech https://t.co/5HKIJF4Tm2"""
836700667087568897,2017-02-28 22:12:38,583,b'RT @SenatorCantwell: Today I cosponsored the Affordable and Safe Prescription Drug Importation Act with @RepJayapal  and @BernieSanders htt\xe2\x80\xa6'
836398558546964480,2017-02-28 02:12:10,3758,b'RT @CNNPolitics: Sen. Bernie Sanders on Trump\xe2\x80\x99s presidency: \xe2\x80\x9cI am stunned everyday\xe2\x80\x9d https://t.co/6OZtrfIwim https://t.co/iWXKkJYVrd'
836367511004278785,2017-02-28 00:08:48,9011,"b'Trump must speak against this senseless act, not just condemn violence when it fits his agenda of fear mongering. https://t.co/cTsLG5aTm4'"
836013984343957504,2017-02-27 00:44:00,3407,"b""If the Republicans in Congress won't do the right thing for workers, we must advance the progressive agenda state by state."""
835980013761662977,2017-02-26 22:29:01,8278,b'The attacks against transgender people are part of a bigotry which has got to end.'
835965164667056128,2017-02-26 21:30:01,6150,b'To Republicans I say: Do your job. Listen to your constituents. They do not want Obamacare repealed and to be thrown off their health care.'
835941254630236160,2017-02-26 19:55:00,6381,b'Americans should not have to pay the highest prices for prescription drugs simply because Congress is bought and paid for by Big Pharma.'
835938077931671553,2017-02-26 19:42:23,1614,b'More and more Americans are getting involved in the political process and are standing up and fighting back. https://t.co/i61Gz8yNoW'
835935464855121921,2017-02-26 19:32:00,474,"b'RT @KCStar: Progressive vision ""is the future of America,"" Bernie Sanders tells Kansas Democrats: https://t.co/Mn5zG11NIS https://t.co/pg8d\xe2\x80\xa6'"
835590909060317188,2017-02-25 20:42:51,3148,"b'The Democratic Party must make clear it will stand up to the 1% and lead in the fight for social, racial, economic and environmental justice'"
835590111471550464,2017-02-25 20:39:41,4039,"b""It's imperative Tom understands that the same-old, same-old isn't working and that we must bring in working and young people in a new way."""
835589406820036608,2017-02-25 20:36:53,4790,b'I congratulate Tom Perez on his election as chairman of the Democratic National Committee and look forward to working with him.'
835559737265643525,2017-02-25 18:38:59,312,b'RT @RightsVT: 100s packed in at todays #SaveHealthcare Rally in #Montpelier! @BernieSanders @People4Bernie @OurRevolution @VTdems @progpart\xe2\x80\xa6'
835209701457526784,2017-02-24 19:28:04,4993,"b'Now is the time for the American people to demand that the Congress listens to them, and not wealthy campaign contributors or lobbyists.'"
835172577345699840,2017-02-24 17:00:33,18043,"b""I believe you are entitled to justice and to equal rights, whether you're black, Hispanic, gay or transgender. You are a human being."""
834818062339756032,2017-02-23 17:31:50,1509,b'RT @MoveOn: .@SenSanders wants you to join him on Saturday to help save the Affordable Care Act. https://t.co/7RFvfff4xg https://t.co/Rl2iq\xe2\x80\xa6'
834807788828233729,2017-02-23 16:51:01,11703,b'One of the great and ongoing struggles of human existence has been the effort to overcome fear of people who are different than we are.'
834598970198470657,2017-02-23 03:01:15,894,b'RT @mrdannyglover: Why I support @keithellison for #DNCChair https://t.co/GQHpgL3q6J @EllisonCampaign'
834537505403736066,2017-02-22 22:57:00,8789,"b'How is it that there are people who have more luxuries than anyone can imagine, while children go hungry or die of preventable diseases?'"
834513106063745035,2017-02-22 21:20:03,6650,"b'It is time to understand that health care is a right, not a privilege. It is time to move toward a Medicare-for-all system.'"
834489899579539467,2017-02-22 19:47:50,316,"b'Ed Garvey will be sorely missed, but not forgotten. He was an inspiration to many of us. https://t.co/uj878F8JLK'"
834452100218236928,2017-02-22 17:17:38,723,"b""RT @WSJPolitics: How Bernie Sanders's followers are infiltrating and transforming the Democratic party: https://t.co/ipc8veVxcl"""
834450686108692481,2017-02-22 17:12:01,3674,"b'When we talk about fair wages, I hope every man will stand with women and fight for pay equity.'"
834436342318845952,2017-02-22 16:15:01,5111,b'We have virtually no voter fraud in America. What is the fraud is that people are changing laws because of so-called voter fraud.'
834196807202795521,2017-02-22 00:23:12,774,"b""RT @BilldeBlasio: Here's why I believe Keith Ellison is the right choice to serve as the next Chair of the Democratic Party: \n\nhttps://t.co\xe2\x80\xa6"""
834153470987030530,2017-02-21 21:30:59,3727,"b'We will lose our fights for justice when we are divided or apathetic, and the fights we face now are far too important to risk that.'"
834134349037449216,2017-02-21 20:15:00,6270,"b'We will not allow Republicans to punish the elderly, children, the sick and the poor, while they reward their billionaire friends.'"
834099121401294855,2017-02-21 17:55:02,4249,"b'At a time of grotesque income inequality, the rich do not need more tax breaks and working people do not need cuts to basic needs.'"
834084854656532480,2017-02-21 16:58:20,9181,"b'This is no time for despair or giving up. This is a time for organizing, educating and fighting back.'"
833832359908765696,2017-02-21 00:15:01,4335,b'The struggle for our rights is not a one-time event. It must be fought by every generation.'
833806440640962562,2017-02-20 22:32:01,10713,"b'Obamacare isn\xe2\x80\x99t perfect. But the solution is not to throw millions off health care without a replacement plan and say, \xe2\x80\x9cYou\'re on your own.""'"
833772969033920512,2017-02-20 20:19:01,4848,"b'When Trump and his friends make delusional statements about ""voter fraud,"" they are setting the stage for an increase in voter suppression.'"
833748053559373827,2017-02-20 18:40:00,3223,"b'Our job today: strengthen Obamacare and stop the repeal. Tomorrow, we must join the rest of the world and guarantee health care for all.'"
833722895301963776,2017-02-20 17:00:02,12147,"b""If you're rich and powerful and commit illegal behavior you get promoted to the president's cabinet. There\xe2\x80\x99s something very wrong with that."""
833479033149075456,2017-02-20 00:51:01,10147,b'Our nation worships wealth rather than caring for the poor. I don\xe2\x80\x99t believe that is the nation we should be living in.'
833446817220038657,2017-02-19 22:43:00,7594,"b""It appears Mr. Trump, who attacks media that makes critical remarks about him as \xe2\x80\x9cfake news,\xe2\x80\x9d doesn't understand what democracy is about."""
833409576292716544,2017-02-19 20:15:01,7550,"b""Republicans claim to represent family values but plan to throw 20 million people off health insurance. That doesn't seem like family values."""
833378371446898690,2017-02-19 18:11:01,3617,b'25 states and cities raised minimum wages last year. How is that possible? Because millions of people stood up to fight.'
833357231475322882,2017-02-19 16:47:01,8842,"b'Our diversity is our strength. We must take pride in that, not let hatred divide us.'"
833347308213383176,2017-02-19 16:07:35,6997,"b""I would hope that Republicans have the courage to stand up to Trump's movement to authoritarianism."""
833113623111294976,2017-02-19 00:39:00,27014,b'Trump: Want to know what fake news is? Your denial of climate change and the lies spread by fossil fuel companies to protect their profits.'
833076377305821184,2017-02-18 22:11:00,7613,"b""According to Trump, if you want the truth, ignore everything except what he is saying. That's what totalitarianism\xe2\x80\xa6 https://t.co/JVntCuATsP"""
833060933660459008,2017-02-18 21:09:38,1900,b'Great news! Now is the time for Keith Ellison to become chair of the Democratic Party. https://t.co/471e8OB6xq'
832664664777437185,2017-02-17 18:55:00,8003,"b'Instead of draining the swamp, Trump is filling it up with the same old Wall Street insiders, whose greed nearly destroyed our economy.'"
832632199790882816,2017-02-17 16:46:00,9014,"b""Talk about cowardice. Republicans are trying to ram through Pruitt's confirmation before the American people find out what is in his emails."""
832625507208351751,2017-02-17 16:19:25,5337,"b'We need an EPA administrator whose priority is the safety of people, not the profits of the fossil fuel industry. Pruitt is not that person.'"
832269058254925824,2017-02-16 16:43:00,7718,b'Scientists are virtually unanimous that climate change is real and caused by human activity. Mr. Pruitt refuses to recognize that.'
832232802670231552,2017-02-16 14:18:56,608,b'RT @GoodJobsNation: . @BernieSanders : Our job now is to pass $15 an hour as a federal min wage so everyone has a living wage! https://t.co\xe2\x80\xa6'
832052443403919361,2017-02-16 02:22:15,1251,"b'RT @ABCPolitics: .@BernieSanders calls Puzder\'s withdrawal from consideration as Labor secretary a ""victory for millions of workers"" https:\xe2\x80\xa6'"
831963509013540865,2017-02-15 20:28:52,4144,"b'We need a Labor Secretary who will stand up for workers, raising the minimum wage &amp; pay equity for women. Mr. Puzder was not that candidate.'"
831913992373288961,2017-02-15 17:12:06,11298,"b""We need to know if President Trump's foreign policy represents the best interests of this country or the best interests of Russia."""
831288596778905600,2017-02-13 23:47:00,3057,"b'Our job: Break up the major financial institutions, not appoint more Wall Street executives to the administration as Trump has done.'"
831267207321645060,2017-02-13 22:22:01,2698,"b'Our job is to grow the trade union movement so that workers, white collar and blue collar, can stand up and fight for their rights.'"
831246321705222145,2017-02-13 20:59:01,1505,"b'Trump old workers he would stand up for them and stand up to Wall Street. Now, the same old Wall Street insiders are running the show.'"
831226191818399744,2017-02-13 19:39:02,4898,b'What I say to the American people is: stay focused. We will fight for an economy that works for all and doesn\xe2\x80\x99t just benefit the wealthy.'
830899534830170112,2017-02-12 22:01:01,3500,b'We\xe2\x80\x99ve got to bring people together around a progressive agenda. They want to raise the minimum wage and make health care a right.'
830854486121811969,2017-02-12 19:02:00,16490,"b""Trump is a total hypocrite. He campaigned saying I'm going to take on Wall Street, and then he hires the president of Goldman Sachs."""
830828301002428416,2017-02-12 17:17:57,21188,b'When Donald Trump attacks the  media as \xe2\x80\x9cfake news\xe2\x80\x9d what he is doing is trying to move our country in an authoritarian direction.'
830826062078738432,2017-02-12 17:09:03,6111,"b""Our job is to stand together, vigorously oppose Trump's racist immigration policies and fight for policies that work for working families."""
830081118401679363,2017-02-10 15:48:55,3842,"b'Whether it is in conservative parts of the country or in progressive areas, the American people are fighting back. https://t.co/xIhj3j0MbM'"
829900955537772545,2017-02-10 03:53:01,9069,"b""Trump has sent many tweets the last few months. But where's the tweet saying he\xe2\x80\x99ll keep his promise to not cut Medicare and Medicaid?"""
829483075717496832,2017-02-09 00:12:30,10338,"b""We need an Attorney General who\xe2\x80\x99ll defend the Constitution &amp; educate the president about what it means. Jeff Sessions won't be that person."""
829376515108278273,2017-02-08 17:09:04,19530,"b'When I read the same letter as @SenWarren, no one prevented me from speaking. Sen. McConnell owes Sen. Warren an apology. #LetLizSpeak'"
829376100434374656,2017-02-08 17:07:26,9140,b'It is unconscionable that Sen. Mitch McConnell silenced Sen. Elizabeth Warren because she read a letter from Coretta Scott King.'
829171930439770112,2017-02-08 03:36:08,8343,b'CEOs of drug companies should not be making millions when customers are dying because they cannot afford their medication. #DebateWithBernie'
829168768194662400,2017-02-08 03:23:34,3668,"b""In the midst of massive wealth inequality, @tedcruz doesn't just want to take away health care, he wants to give huge tax breaks to the 1%."""
829166928434454529,2017-02-08 03:16:15,7222,"b""We're having an absurd discussion for the wealthiest nation. We are talking about taking health care away from 30 million people."""
829164091755360257,2017-02-08 03:04:59,5960,b'A Medicare-for-all system would save us hundreds of billions in health care costs a year. It\xe2\x80\x99s financially smart and the moral thing to do.'
829161989519843328,2017-02-08 02:56:38,15568,"b'I\xe2\x80\x99ve been criticized for this point, so allow me to repeat it: Yes, health care is a right of all people. #DebateWithBernie'"
829146896807534592,2017-02-08 01:56:39,1486,b'#DebateWithBernie https://t.co/2Spnjrr61M'
829097335808544768,2017-02-07 22:39:43,12623,b'President Trump and the Army have chosen to ignore the law and allow the Dakota Access Pipeline to be completed. Th\xe2\x80\xa6 https://t.co/DxwtaYBfeo'
829074203961917441,2017-02-07 21:07:48,1772,b'Are we really comfortable with a situation where private companies and the government know more about our lives tha\xe2\x80\xa6 https://t.co/EpjcK0694G'
829066771088949248,2017-02-07 20:38:16,1591,b'RT @CNNPolitics: The future of Obamacare: What\xe2\x80\x99s next? @TedCruz and @BernieSanders debate at 9 p.m. ET #CNNDebateNight https://t.co/zp0bYWY\xe2\x80\xa6'
829056236930887683,2017-02-07 19:56:24,15886,b'Donald Trump\xe2\x80\x99s goal is to protect the interests of the wealthiest and most powerful people in this country. That is exactly what he\xe2\x80\x99s doing.'
829025010731905029,2017-02-07 17:52:19,2218,"b'After working for Puzder for 21 years, JoAnn left without a penny of savings, with no health care and no pension. https://t.co/e49TlD2XfA'"
828994391931027456,2017-02-07 15:50:39,5519,b'Sen. Sanders will debate Sen. Ted Cruz tonight on the future of the Affordable Care Act. Tune in at 9 ET!\xe2\x80\xa6 https://t.co/xepdDv1r6i'
828976303990784000,2017-02-07 14:38:47,14237,"b'The choice on DeVos is clear. We need to protect children with disabilities, not ignore their needs. #NoOnDeVos'"
828735775197913088,2017-02-06 22:43:00,5946,"b'When Republicans say they want to ""save"" or ""strengthen"" Social Security, what they mean is that they want to cut Social Security benefits.'"
828729130074136578,2017-02-06 22:16:36,27084,"b""Donald Trump is a fraud. He said during the campaign he would take on Wall Street and now he's working for Wall Street."""
828616240956534784,2017-02-06 14:48:01,6967,"b'Surprise, surprise. Trump has turned his back on everything he said in the campaign and cozied up to Wall Street. https://t.co/vbvGsjUJOC'"
828358546471448581,2017-02-05 21:44:02,13595,"b""I want a Supreme Court that will stand up for civil liberties, constitutional rights, workers' rights, environmental rights, women's rights."""
828339162713448448,2017-02-05 20:27:00,16692,"b'We are a democracy, not a one-man show. We are not another Trump enterprise.'"
828232330045165568,2017-02-05 13:22:29,183,"b""RT @CNNSotu: Tune in this morning to #CNNSOTU for @jaketapper's interview Sen. @BernieSanders"""
827901190943997958,2017-02-04 15:26:40,15758,"b""Friday's order by a federal judge in Seattle blocking President Trump's immigration ban was a victory for rule of law and the Constitution."""
827644333989851138,2017-02-03 22:26:00,3349,"b""It is not only progressives who are outraged by Trump's actions and statements. https://t.co/PvYlgJAtK7"""
827623296669724673,2017-02-03 21:02:25,14505,b'This absurd and unconstitutional idea must not be passed. We must not end the separation of church and state. https://t.co/3InVIwiigT'
827347375417081861,2017-02-03 02:46:00,1486,b'RT @washingtonpost: Bernie Sanders: Will Trump have the guts to stand up to drug companies? https://t.co/XvsQgpM2eI via @PostOpinions https\xe2\x80\xa6'
827289743792668673,2017-02-02 22:56:59,598,"b""RT @CNNSotu: Join us this Sunday for @jaketapper's interview with Sen. @BernieSanders on #CNNSOTU https://t.co/zCMDjZAEAX"""
827178919438778368,2017-02-02 15:36:37,26831,b'Is there not one more Republican senator who will stand with the American people against Betsy DeVos?'
826619079960227845,2017-02-01 02:32:01,7827,"b""Judge Gorsuch must explain his hostility to women's rights, support of corporations over workers and opposition to\xe2\x80\xa6 https://t.co/0ysIP2LVl4"""
826523275291459584,2017-01-31 20:11:19,13181,"b""President Trump's ban on immigrants from seven majority-Muslim countries is un-American, unconstitutional and will not make us more safe."""
826498034192306177,2017-01-31 18:31:01,7144,b'The American people are settling in for a long and sustained fight to defend democracy and the values which have made us a great county.'
826470348837130240,2017-01-31 16:41:00,6561,"b""We believe in a nation based on economic, social, racial and environmental justice and we've just begun to fight back."""
826435370564792320,2017-01-31 14:22:01,5491,"b'We should be looking for guidance now not from pollsters and political consultants, but from leaders like Martin Luther King, Jr.'"
826256186735407104,2017-01-31 02:30:00,28742,"b'Given Trump\'s dangerous and unconstitutional actions, the Democratic Party can no longer do politics ""as usual.""'"
826238740888682497,2017-01-31 01:20:41,19207,"b'Putting Steve Bannon, an extreme right-wing operative, on the National Security Council is dangerous and he should be removed.'"
826235715600150528,2017-01-31 01:08:39,11816,b'We say to @realDonaldTrump: Rescind the Muslim ban!'
825794301875671040,2017-01-29 19:54:38,26032,"b'The American people want real change, a change based on compassion and justice, not hatred, intolerance and divisiveness.'"
825158451143831552,2017-01-28 01:48:00,33933,"b""Republicans say they want to get government off people's backs, except, of course, if you are a woman who wants to control her own body."""
825082204829184000,2017-01-27 20:45:01,4635,"b'Trump claimed he would stand up for working people, but it turns out Goldman Sachs is still running the show.\nhttps://t.co/w6jRqp0DpC'"
824722723226193920,2017-01-26 20:56:34,10097,"b""We're the only major country that doesn't guarantee health care for all as a right. Yet, we also spend far more per capita on health care."""
824681671995916293,2017-01-26 18:13:27,14240,"b'We need a qualified and knowledgable Education Secretary, not a billionaire who contributed hundreds of millions to right-wing Republicans.'"
824666909203374082,2017-01-26 17:14:47,7964,b'Is Trump already in violation of the Emoluments Clause of the Constitution? https://t.co/uVqKGsQCIg'
824652471465345024,2017-01-26 16:17:25,5212,b'Congress and the American people must defend American values. No torture!'
824301720012541952,2017-01-25 17:03:39,12454,b'The great political and democratic crisis we now face is not voter fraud. It doesn\xe2\x80\x99t exist. It is voter suppression.'
824301477975953410,2017-01-25 17:02:41,16890,"b'President Trump said the other day that 3 to 5 million people voted illegally in the election. That\xe2\x80\x99s delusional, an ""alternative fact.""'"
823989499273347072,2017-01-24 20:23:00,5521,"b'RT @ABCPolitics: .@BernieSanders on Trump\'s unsubstantiated voter fraud claims: ""He is sending a message"" to GOP ""to go forward with voter\xe2\x80\xa6'"
823968864887341059,2017-01-24 19:01:00,36248,b'I will do everything I can to stop these pipelines and protect our planet for future generations. https://t.co/W18GzYr0tI'
823682138000293892,2017-01-24 00:01:39,7798,"b'Thank you @lsarsour for helping to organize the march and build a progressive movement. When we stand together, we win. #IMarchwithLinda'"
823672247470661632,2017-01-23 23:22:21,3403,"b'We must be vigorous in fighting terrorism, but we can do it in a way that is constitutional and respects our freedom and privacy rights.'"
823621398966976514,2017-01-23 20:00:18,24557,"b""It\xe2\x80\x99d be funny if it wasn't so absurd: Trump, a billionaire, surrounded at his inauguration by billionaires, says he's anti-establishment."""
823555161612292097,2017-01-23 15:37:06,9206,"b'If the ACA is repealed, researchers tell us that 43,000 Americans could die. That\xe2\x80\x99s beyond comprehension. https://t.co/E4lqfWnTg3'"
823298702089523202,2017-01-22 22:38:01,14333,"b""If Mr. Trump is serious about standing up for working families, he won't throw 20 million working people off of health insurance."""
823276806748958720,2017-01-22 21:11:01,2227,"b'Republicans want to repeal the ACA, but their alternative (if they ever come up with one) will likely be much worse. https://t.co/F28Iur0W7t'"
823261906756599809,2017-01-22 20:11:48,9022,b'The simple truth is that we\xe2\x80\x99ll never have the health care system we need if private insurance companies and drug companies run the show.'
823211123960872962,2017-01-22 16:50:01,17658,b'President Trump: Women aren\xe2\x80\x99t going back to second-class citizenship. They are going forward. We are all in this together.'
823162309745016832,2017-01-22 13:36:02,463,"b'RT @FaceTheNation: This morning: @BernieSanders weighs in on how Democrats should approach Obamacare, the Supreme Court, and more.'"
822956295317766144,2017-01-21 23:57:25,1326,"b'RT @FaceTheNation: Tomorrow morning: @BernieSanders weighs in on how Democrats should approach Obamacare, the Supreme Court, and more. http\xe2\x80\xa6'"
822840912434831360,2017-01-21 16:18:55,12036,"b""We won't achieve our goals if we treat democracy as a spectator sport, hoping others will do it. They won\xe2\x80\x99t. The future is in our hands."""
822604378142081027,2017-01-21 00:39:01,12365,b'We must vigorously defend DACA and the young people in that program and fight for immigration reform and a path toward citizenship.'
822464499718520836,2017-01-20 15:23:12,34875,"b""Our response to Mr. Trump's inauguration has to be to fight back for economic, social, environmental &amp; racial justice. We're not giving up!"""
822266860716617730,2017-01-20 02:17:51,62607,"b'There should be no disagreement that the First Family represented us with extraordinary dignity, grace and civility over the last 8 years.'"
822123456078544897,2017-01-19 16:48:00,6451,"b""If Republicans think they're simply going to throw millions off of health insurance, they\xe2\x80\x99ve got another thing coming."""
821379807753674753,2017-01-17 15:33:01,1451,b'RT @nowthisnews: NowThis sat down with @BernieSanders in Michigan this weekend to discuss the fight to save the Affordable Care Act https:/\xe2\x80\xa6'
821095145806368769,2017-01-16 20:41:52,8065,"b'Let us not forget where Dr. King was when he was assassinated. He was standing up with exploited workers in Memphis, Tennessee. #MLKDay'"
821014189523222530,2017-01-16 15:20:11,16985,"b'""We know through painful experience that freedom is never voluntarily given by the oppressor; it must be demanded by the oppressed.\xe2\x80\x9d \xe2\x80\x93 MLK'"
820813112043601920,2017-01-16 02:01:10,3674,"b'To the tens of thousands who stood up for #OurFirstStand, thank you. This is not the end of the fight. This is the\xe2\x80\xa6 https://t.co/ZLrs7vQnus'"
820786916438183937,2017-01-16 00:17:05,498,b'RT @dtanner2194: Burlington High School auditorium is PACKED for #OurFirstStand Rally with @RightsVT @OurRevolution @ppnne &amp; many others! #\xe2\x80\xa6'
820780139701268480,2017-01-15 23:50:09,2330,b'RT @KamalaHarris: It would be a national disgrace if our country stripped health benefits away from the most vulnerable among us. #OurFirst\xe2\x80\xa6'
820777254808682497,2017-01-15 23:38:41,465,"b""RT @SenatorTomUdall: 100s of people rallied in #ABQ to say #SaveACA. I'm fighting to #KeepNMCovered. https://t.co/0Jv524d6US"""
820766312960000000,2017-01-15 22:55:12,4814,b'Thank you for standing up today from coast to coast to defend health care for millions of Americans. #OurFirstStand \nhttps://t.co/Mv3vjvOWG4'
820762335161831425,2017-01-15 22:39:24,471,b'RT @brianschatz: Crowd just doubled. https://t.co/9yAgzwf0Cc'
820762160188026881,2017-01-15 22:38:42,3463,"b""RT @timkaine: An incredible rally to #ProtectOurCare in Richmond today. Packed with Virginians who want to #SaveTheACA. I'm ready to fight\xe2\x80\xa6"""
820760742383276034,2017-01-15 22:33:04,1217,"b'RT @BostonGlobe: Photos: An estimated 6,000 people gathered for #OurFirstStand rally at Faneuil Hall to save Obamacare https://t.co/0tnXwcg\xe2\x80\xa6'"
820757330996396032,2017-01-15 22:19:31,1886,"b'RT @dankildee: My view today from the #ourfirststand rally in Warren. 10,000 Michiganders rallying to #savehealthcare! Standing with YOU to\xe2\x80\xa6'"
820756422258556929,2017-01-15 22:15:54,1136,"b'RT @TeamPelosi: FABULOUS turnout for #OurFirstStand in SF. Nearly 3,000 people have turned out! https://t.co/qoAYw6JRpc'"
820754342223507457,2017-01-15 22:07:38,2045,"b'RT @NYCMayor: Healthcare is a right, not a privilege. Congress: stop playing politics with the lives of New Yorkers who depend on the ACA.\xe2\x80\xa6'"
820753811371241473,2017-01-15 22:05:32,509,"b""RT @USRepKCastor: #SaveHealthCare rally turns out hundreds of #TampaBay neighbors! Message: Don't #MakeAmericaSickAgain! Thx @Timintampa #O\xe2\x80\xa6"""
820753459079184384,2017-01-15 22:04:08,440,b'RT @janekleeb: Nebraskans out in the streets #savehealthcare @NebraskaDems @OurRevolution @BernieSanders @SenSchumer #omaha https://t.co/VF\xe2\x80\xa6'
820751532350181376,2017-01-15 21:56:28,178,b'RT @aremyh6: Packed room in #jerseycity with @JohnWisniewski at #OurFirstStand rally. https://t.co/5H1bTKARaj'
